cod_client,cod_product,date_sales,qty_product,sale_value
126624,2216,20190412,192.0,53.76
126624,8428,20190412,96.0,25984
126624,2116,20190412,160.0,56.0
126624,2260,20190412,160.0,73696
126624,24076,20190412,192.0,106176
126624,8240,20190412,192.0,42336
126624,8220,20190412,192.0,42336
126624,23180,20190412,192.0,230.72
29136,8276,20190412,384.0,41.44
29136,2240,20190412,384.0,109536
29136,2152,20190412,576.0,71456
29136,2348,20190412,384.0,92.96
29136,2332,20190412,384.0,92.96
29136,2380,20190412,384.0,66976
29136,2252,20190412,384.0,60256
29136,2396,20190412,960.0,26656
29136,2128,20190412,768.0,28896
29136,2132,20190412,256.0,122.08
29136,2324,20190412,320.0,31136
29136,2328,20190412,96.0,134176
29136,8444,20190412,384.0,23.52
29136,9780,20190412,320.0,41.44
29136,8328,20190412,192.0,116256
29136,8336,20190412,96.0,116256
29136,23968,20190412,192.0,134176
29136,5600,20190412,160.0,62496
29136,3020,20190412,320.0,61.6
128192,6520,20190412,1600.0,59584
128192,6516,20190412,1600.0,59584
128192,6508,20190412,800.0,50.4
128192,6512,20190412,800.0,50.4
128192,24004,20190412,960.0,40096
128192,8332,20190412,192.0,64736
128192,24476,20190412,192.0,100576
128192,8292,20190412,960.0,58016
128192,18004,20190412,192.0,100576
128192,17956,20190412,768.0,33376
128192,3020,20190412,320.0,75936
128192,9756,20190412,720.0,102816
128192,2440,20190412,192.0,133728
128192,9764,20190412,192.0,140.0
128192,2472,20190412,192.0,141.12
128192,9772,20190412,192.0,141.12
128192,8264,20190412,480.0,114016
128192,24008,20190412,720.0,347.2
128192,24012,20190412,960.0,158816
128192,24016,20190412,720.0,228.48
128192,24024,20190412,192.0,280.0
128192,24032,20190412,192.0,118496
128192,23976,20190412,192.0,134176
128192,8344,20190412,96.0,116256
92208,18004,20190412,768.0,100576
92208,18000,20190412,384.0,58016
92208,17996,20190412,1024.0,33376
92208,18008,20190412,384.0,53536
92208,8212,20190412,192.0,42336
92208,8220,20190412,192.0,42336
92208,2440,20190412,192.0,133728
92208,9764,20190412,192.0,140.0
92208,2472,20190412,192.0,141.12
92208,9772,20190412,192.0,141.12
92208,24344,20190412,192.0,107296
92208,24356,20190412,192.0,111776
92208,24352,20190412,96.0,98336
92208,24348,20190412,192.0,95.2
129200,2284,20190412,384.0,73696
129200,2248,20190412,384.0,36.96
129200,2300,20190412,192.0,100576
129200,2180,20190412,192.0,28.0
129200,2232,20190412,384.0,70.56
129200,8276,20190412,384.0,41.44
129200,2364,20190412,384.0,66976
129200,2316,20190412,384.0,31136
129200,2252,20190412,192.0,60256
129200,2184,20190412,192.0,28.0
129200,2380,20190412,384.0,66976
129200,2332,20190412,576.0,92.96
129200,24076,20190412,192.0,106176
129200,2192,20190412,480.0,29344
129200,2260,20190412,768.0,73696
129200,2308,20190412,384.0,129696
129200,2108,20190412,384.0,46816
129200,8432,20190412,384.0,28896
129200,2324,20190412,640.0,31136
129200,8428,20190412,768.0,25984
129200,2160,20190412,384.0,84896
129200,2408,20190412,384.0,49056
129200,2140,20190412,320.0,33152
129200,2148,20190412,1152.0,104.16
129200,2292,20190412,384.0,84896
129200,9780,20190412,320.0,41.44
129200,2240,20190412,768.0,109536
129200,2396,20190412,960.0,26656
129200,2128,20190412,768.0,28896
129200,2356,20190412,768.0,100576
129200,2388,20190412,768.0,75936
129200,8440,20190412,384.0,23.52
129200,2340,20190412,768.0,100576
129200,10252,20190412,576.0,148.96
129200,10256,20190412,576.0,80416
129200,9828,20190412,384.0,149856
129200,9820,20190412,96.0,400.96
129200,18004,20190412,576.0,100576
129200,18000,20190412,1152.0,58016
129200,17996,20190412,1536.0,33376
129200,18008,20190412,1152.0,53536
129200,18020,20190412,384.0,82656
129200,6520,20190412,400.0,59584
129200,6508,20190412,400.0,50.4
129200,6512,20190412,400.0,50.4
129200,6516,20190412,400.0,59584
129200,3584,20190412,400.0,170.24
129200,3588,20190412,400.0,128.8
129200,3592,20190412,400.0,128.8
129200,3596,20190412,400.0,170.24
129200,3604,20190412,160.0,424.48
129200,3600,20190412,160.0,306656
129200,3608,20190412,160.0,306656
129200,4464,20190412,384.0,109536
129200,4456,20190412,384.0,109536
129200,4460,20190412,384.0,109536
129200,2116,20190412,384.0,56.0
124848,11144,20190412,2064.0,96096
15216,8288,20190412,240.0,58016
15216,2112,20190412,160.0,209.44
15216,8332,20190412,192.0,64736
15216,4460,20190412,192.0,109536
43120,11568,20190412,80.0,84896
43120,11564,20190412,80.0,98336
43120,11144,20190412,80.0,96096
43120,7408,20190412,48.0,66976
43120,17940,20190412,384.0,22176
43120,17996,20190412,96.0,33376
43120,3620,20190412,96.0,156576
7696,2320,20190415,16.0,1140.16
7696,3632,20190415,96.0,91616
7696,5324,20190415,96.0,89376
7696,3604,20190415,48.0,425376
6896,3600,20190415,160.0,311.36
6896,3608,20190415,160.0,311.36
6896,3612,20190415,80.0,424.48
6896,24004,20190415,960.0,42336
57440,2196,20190415,64.0,99.68
57440,2192,20190415,160.0,29344
57440,2324,20190415,160.0,42336
57440,2292,20190415,96.0,125.44
57440,2116,20190415,160.0,49056
57440,2160,20190415,160.0,84896
57440,2240,20190415,96.0,109536
57440,4464,20190415,96.0,109536
57440,4456,20190415,96.0,109536
57440,4460,20190415,96.0,109536
57440,10252,20190415,192.0,148.96
57440,8288,20190415,240.0,58016
57440,9756,20190415,240.0,102816
57440,24004,20190415,160.0,43.68
57440,6516,20190415,160.0,59584
57440,6520,20190415,160.0,59584
57440,24452,20190415,128.0,69216
57440,23992,20190415,64.0,69216
57440,24012,20190415,48.0,158816
57440,24048,20190415,32.0,69216
57440,24044,20190415,32.0,69216
57440,3640,20190415,96.0,75936
57440,10040,20190415,16.0,232.96
57440,10092,20190415,16.0,221.76
57440,21848,20190415,16.0,171.36
57440,17380,20190415,48.0,221.76
57440,9784,20190415,96.0,51296
57440,11564,20190415,96.0,98336
57440,6644,20190415,96.0,44576
57440,6012,20190415,96.0,69216
57440,4544,20190415,384.0,28.0
57440,20,20190415,96.0,42336
57440,4396,20190415,96.0,80416
57440,3468,20190415,96.0,134176
57440,17956,20190415,192.0,40096
57440,23184,20190415,192.0,87136
13008,2196,20190415,128.0,99.68
13008,2128,20190415,768.0,33376
13008,9824,20190415,384.0,73696
13008,2240,20190415,384.0,109536
13008,2140,20190415,320.0,39.2
13008,2324,20190415,320.0,42336
13008,2328,20190415,96.0,187.04
13008,2152,20190415,192.0,71456
13008,2232,20190415,384.0,70.56
13008,2124,20190415,192.0,33376
13008,8272,20190415,192.0,33376
13008,2380,20190415,192.0,86016
13008,2332,20190415,192.0,127456
13008,9784,20190415,192.0,51296
13008,16760,20190415,160.0,221.76
13008,2116,20190415,384.0,51296
13008,2316,20190415,192.0,37856
11712,11600,20190415,960.0,82656
73312,2152,20190415,192.0,71456
73312,2232,20190415,192.0,70.56
73312,2284,20190415,192.0,73696
73312,2300,20190415,192.0,100576
73312,4464,20190415,96.0,109536
73312,4456,20190415,96.0,109536
73312,4460,20190415,96.0,109536
73312,23132,20190415,160.0,111776
73312,17668,20190415,512.0,37408
73312,2376,20190415,192.0,57.12
73312,2392,20190415,192.0,52.64
73312,3592,20190415,96.0,128.8
31088,24040,20190415,64.0,140896
31088,24292,20190415,48.0,114016
31088,8424,20190415,96.0,31136
31088,9784,20190415,192.0,51296
31088,8264,20190415,64.0,114016
27920,2192,20190415,480.0,29344
27920,9824,20190415,384.0,73696
27920,4464,20190415,192.0,109536
27920,6520,20190415,400.0,59584
27920,6508,20190415,400.0,50.4
27920,6512,20190415,400.0,50.4
27920,6516,20190415,400.0,59584
53696,8256,20190415,32.0,365.12
93456,2324,20190415,320.0,42336
93456,2128,20190415,384.0,28896
93456,4464,20190415,96.0,109536
93456,9756,20190415,240.0,102816
93456,6516,20190415,160.0,59584
93456,6520,20190415,160.0,59584
93456,23992,20190415,192.0,69216
93456,18344,20190415,48.0,156576
93456,23800,20190415,64.0,199.36
93456,24200,20190415,16.0,152768
93456,9940,20190415,16.0,152768
93456,9944,20190415,16.0,152768
93456,24172,20190415,32.0,115.36
93456,24168,20190415,16.0,115.36
124544,10252,20190415,192.0,148.96
124544,2120,20190415,64.0,69216
124544,2452,20190415,96.0,54.88
124544,4464,20190415,64.0,109536
124544,4456,20190415,64.0,109536
124544,4460,20190415,64.0,109536
124544,3640,20190415,96.0,75936
53776,2208,20190415,96.0,50.4
53776,2220,20190415,96.0,64512
53776,8288,20190415,48.0,58016
53776,8292,20190415,48.0,58016
53776,10252,20190415,48.0,148.96
53776,10256,20190415,48.0,80416
53776,4460,20190415,32.0,109536
53776,2160,20190415,48.0,84896
53776,2456,20190415,16.0,420896
53776,17940,20190415,32.0,25.76
53776,6508,20190415,32.0,50.4
129168,24280,20190415,64.0,129696
129168,24284,20190415,64.0,140896
129168,24292,20190415,64.0,114016
129168,2140,20190415,96.0,33152
129168,8212,20190415,64.0,42336
129168,2396,20190415,192.0,26656
129168,2108,20190415,96.0,46816
129168,8348,20190415,48.0,64736
129168,24044,20190415,192.0,64736
129168,23984,20190415,128.0,69216
129168,23992,20190415,128.0,69216
129168,23980,20190415,128.0,69216
129168,3632,20190415,128.0,89376
129168,3640,20190415,128.0,75936
129168,4600,20190415,96.0,26656
54000,4608,20190415,384.0,35616
54000,3428,20190415,384.0,35616
54000,9752,20190415,384.0,35616
65104,24044,20190415,192.0,64736
65104,24048,20190415,64.0,64736
65104,11564,20190415,96.0,98336
56928,2192,20190415,480.0,29344
56928,2396,20190415,480.0,26656
56928,6520,20190415,160.0,59584
56928,3604,20190415,48.0,424.48
56928,2316,20190415,192.0,37856
56928,4456,20190415,48.0,109536
56928,2208,20190415,96.0,50.4
56928,3652,20190415,96.0,87136
53920,2396,20190415,480.0,26656
53920,8252,20190415,320.0,53984
53920,2128,20190415,384.0,28896
53920,2172,20190415,480.0,44576
53920,2208,20190415,480.0,50.4
53920,9784,20190415,192.0,51296
53920,4464,20190415,192.0,109536
53920,4456,20190415,192.0,109536
53920,4460,20190415,192.0,109536
53920,8324,20190415,192.0,64736
53920,3020,20190415,96.0,61.6
53920,24004,20190415,960.0,42336
53920,3584,20190415,192.0,170.24
53920,3588,20190415,192.0,128.8
53920,3592,20190415,192.0,128.8
53920,3596,20190415,192.0,170.24
53920,24484,20190415,96.0,100576
72384,23132,20190415,160.0,111776
72384,2148,20190415,96.0,104.16
72384,2400,20190415,96.0,55776
72384,2396,20190415,480.0,26656
72384,2116,20190415,384.0,42336
72384,2172,20190415,480.0,44576
72384,17996,20190415,96.0,37856
72384,4464,20190415,96.0,109536
72384,4456,20190415,96.0,109536
72384,4460,20190415,96.0,109536
72384,24348,20190415,48.0,105056
72384,24356,20190415,48.0,111776
72384,24340,20190415,48.0,105056
72384,23984,20190415,48.0,69216
72384,23992,20190415,96.0,69216
72384,3640,20190415,96.0,75936
72384,3652,20190415,96.0,87136
72384,3632,20190415,96.0,89376
66016,4464,20190415,192.0,109536
66016,4456,20190415,192.0,109536
66016,4460,20190415,384.0,109536
67216,8288,20190415,960.0,58016
53728,4460,20190415,192.0,109536
53728,4456,20190415,192.0,109536
53728,2128,20190415,384.0,28896
53728,24488,20190415,96.0,100576
53824,4460,20190415,192.0,109536
53824,4464,20190415,192.0,109536
53824,3588,20190415,400.0,128.8
53824,3584,20190415,400.0,170.24
53824,5316,20190415,192.0,80416
53824,23132,20190415,320.0,107296
53824,8352,20190415,48.0,116256
57232,2148,20190415,192.0,104.16
57232,2160,20190415,192.0,84896
57232,2172,20190415,480.0,44576
57232,2208,20190415,160.0,50.4
57232,2196,20190415,128.0,99.68
57232,23132,20190415,96.0,107296
57232,4464,20190415,64.0,109536
57232,4456,20190415,64.0,109536
57232,4460,20190415,64.0,109536
57232,10252,20190415,192.0,148.96
57232,8328,20190415,96.0,116256
57232,23180,20190415,96.0,230.72
57232,23176,20190415,512.0,75.04
57232,23992,20190415,192.0,69216
57232,23984,20190415,192.0,69216
57232,24452,20190415,128.0,69216
57232,24160,20190415,96.0,132.16
57232,23956,20190415,96.0,132.16
57232,24164,20190415,80.0,132.16
57232,10356,20190415,96.0,132.16
6864,2172,20190415,480.0,44576
6864,2132,20190415,128.0,122.08
6864,2148,20190415,576.0,104.16
6864,2160,20190415,384.0,84896
6864,2116,20190415,384.0,42336
6864,9824,20190415,384.0,73696
6864,2232,20190415,192.0,70.56
6864,2332,20190415,192.0,127456
6864,2348,20190415,192.0,110208
6864,5600,20190415,160.0,62496
6864,2448,20190415,192.0,66976
6864,2200,20190415,192.0,53536
6864,8288,20190415,240.0,58016
6864,24004,20190415,960.0,42336
6864,3616,20190415,160.0,322.56
6864,23976,20190415,96.0,134176
6864,3632,20190415,384.0,89376
6864,10120,20190415,192.0,129696
6864,11604,20190415,192.0,129696
6864,16756,20190415,160.0,282.24
6864,23112,20190415,160.0,244.16
6864,23104,20190415,160.0,244.16
124272,24312,20190415,192.0,60256
124272,24308,20190415,192.0,60256
124272,24304,20190415,192.0,60256
124272,24356,20190415,96.0,111776
124272,24344,20190415,96.0,107296
124272,24348,20190415,96.0,95.2
124272,24340,20190415,96.0,98336
130288,24344,20190415,96.0,107296
130288,24348,20190415,96.0,95.2
130288,24340,20190415,96.0,98336
130288,24312,20190415,96.0,60256
130288,24308,20190415,96.0,60256
130288,24304,20190415,96.0,60256
130288,6012,20190415,384.0,69216
130288,4544,20190415,384.0,28.0
130288,5448,20190415,384.0,44576
130288,5528,20190415,384.0,44576
130288,5316,20190415,192.0,80416
130480,24320,20190415,16.0,424704
130480,24340,20190415,96.0,98336
130480,24332,20190415,16.0,424704
89408,2128,20190416,192.0,28896
89408,2192,20190416,192.0,31136
89408,2324,20190416,192.0,40096
89408,2148,20190416,192.0,104.16
89408,2140,20190416,192.0,33152
89408,2120,20190416,80.0,69216
89408,8324,20190416,48.0,64736
89408,9756,20190416,80.0,102816
89408,8292,20190416,80.0,58016
128720,8352,20190416,768.0,118496
26208,2176,20190416,288.0,234752
26208,2172,20190416,1440.0,44576
26208,2128,20190416,1536.0,28896
26208,2324,20190416,640.0,31136
26208,2192,20190416,1440.0,29344
26208,18000,20190416,768.0,58016
26208,18008,20190416,384.0,53536
26208,8260,20190416,192.0,122976
26208,2328,20190416,96.0,134176
43392,8348,20190416,96.0,64736
43392,9824,20190416,96.0,73696
43392,2148,20190416,96.0,104.16
43392,9768,20190416,48.0,98336
43392,2120,20190416,96.0,69216
43392,2240,20190416,48.0,109536
43392,2464,20190416,160.0,89376
43392,3592,20190416,192.0,128.8
43392,3596,20190416,192.0,170.24
43392,17996,20190416,96.0,33376
43392,2440,20190416,96.0,133728
43392,8244,20190416,96.0,35616
40640,2336,20190416,16.0,1704.64
40640,2144,20190416,16.0,1464.96
40640,5600,20190416,64.0,62496
40640,23136,20190416,1440.0,22176
40640,10264,20190416,48.0,728.0
90336,17996,20190417,512.0,33376
90336,18000,20190417,384.0,58016
90336,2152,20190417,192.0,71456
90336,1724,20190417,192.0,64736
90336,2316,20190417,192.0,31136
90336,2324,20190417,320.0,42336
90336,2172,20190417,160.0,44576
90336,2348,20190417,192.0,92.96
90336,2200,20190417,192.0,53536
90336,2464,20190417,96.0,89376
90336,8324,20190417,96.0,64736
90336,17668,20190417,512.0,37408
127872,5600,20190417,160.0,62496
127872,2128,20190417,96.0,28896
127872,2116,20190417,96.0,42336
5872,2128,20190417,768.0,28896
5872,4464,20190417,96.0,109536
5872,4460,20190417,96.0,109536
5872,2152,20190417,384.0,71456
5872,2172,20190417,192.0,44576
5872,2192,20190417,480.0,29344
5872,5348,20190417,192.0,32.48
5872,8324,20190417,192.0,64736
5872,8348,20190417,384.0,64736
5872,8328,20190417,96.0,116256
5872,2324,20190417,320.0,40096
10448,8292,20190417,480.0,58016
10448,9784,20190417,192.0,51296
10448,2172,20190417,192.0,44576
10448,24344,20190417,96.0,107296
10448,24356,20190417,96.0,111776
10448,24324,20190417,16.0,424704
10448,24320,20190417,16.0,424704
7488,2412,20190417,96.0,84.0
7488,8324,20190417,192.0,64736
7488,24040,20190417,96.0,140896
7488,17996,20190417,192.0,33376
7488,23748,20190417,384.0,37856
7488,23116,20190417,48.0,826.56
7952,2148,20190417,192.0,107296
7952,2324,20190417,192.0,42336
7952,2128,20190417,384.0,31136
7952,2468,20190417,96.0,84896
7952,8292,20190417,128.0,58016
7952,17996,20190417,192.0,42336
25120,2136,20190417,80.0,221.76
25120,2164,20190417,160.0,221.76
25120,2172,20190417,160.0,44576
25120,2208,20190417,80.0,50.4
25120,2404,20190417,80.0,118496
25120,2268,20190417,80.0,45472
25120,2400,20190417,80.0,55776
25120,8224,20190417,48.0,35616
25120,8244,20190417,48.0,35616
25120,8348,20190417,48.0,64736
25120,9756,20190417,240.0,102816
25120,4464,20190417,64.0,109536
25120,4456,20190417,64.0,109536
25120,4460,20190417,64.0,109536
25120,24004,20190417,160.0,40096
112240,2324,20190417,96.0,40096
112240,2128,20190417,96.0,28896
112240,2396,20190417,96.0,28896
112240,9824,20190417,96.0,73696
112240,2148,20190417,96.0,105056
112240,2160,20190417,96.0,84896
112240,2240,20190417,96.0,109536
112240,2140,20190417,96.0,35616
112240,2116,20190417,96.0,42336
112240,8440,20190417,96.0,23.52
112240,2192,20190417,96.0,31136
112240,2260,20190417,96.0,73696
112240,8428,20190417,96.0,31136
112240,5600,20190417,96.0,62496
112240,2292,20190417,96.0,84896
112240,2308,20190417,96.0,129696
112240,2340,20190417,96.0,100576
112240,2388,20190417,96.0,75936
112240,18016,20190417,192.0,62496
112240,8424,20190417,96.0,33376
112240,17968,20190417,96.0,49056
112240,24024,20190417,96.0,280.0
112240,8320,20190417,96.0,78176
29936,8424,20190417,48.0,31136
29936,2464,20190417,96.0,89376
29936,8432,20190417,48.0,28896
29936,2152,20190417,192.0,71456
29936,2148,20190417,48.0,104.16
29936,2160,20190417,48.0,84896
29936,8428,20190417,48.0,25984
29936,2128,20190417,96.0,28896
29936,9768,20190417,48.0,98336
29936,2120,20190417,192.0,69216
29936,2268,20190417,48.0,45472
29936,2172,20190417,192.0,44576
29936,8224,20190417,48.0,35616
29936,8216,20190417,16.0,35616
29936,24040,20190417,48.0,140896
29936,8332,20190417,96.0,64736
29936,8348,20190417,48.0,64736
29936,24352,20190417,48.0,98336
29936,24344,20190417,48.0,107296
29936,24348,20190417,48.0,95.2
58736,2300,20190417,192.0,100576
58736,2152,20190417,192.0,71456
58736,2372,20190417,96.0,75936
58736,2116,20190417,96.0,42336
58736,2324,20190417,192.0,40096
58736,2128,20190417,384.0,28896
58736,3640,20190417,96.0,75936
58736,3652,20190417,96.0,87136
58736,2204,20190417,96.0,75.04
58736,11568,20190417,96.0,84896
58736,5528,20190417,96.0,44576
58736,24036,20190417,96.0,156576
59552,2128,20190417,192.0,28896
59552,9764,20190417,96.0,140.0
59552,9756,20190417,96.0,102816
59552,5324,20190417,48.0,89376
59552,23144,20190417,256.0,57.12
59552,24036,20190417,96.0,156576
14944,2132,20190417,384.0,122.08
14944,2328,20190417,192.0,134176
14944,2140,20190417,320.0,35616
14944,2116,20190417,384.0,42336
14944,2260,20190417,384.0,73696
14944,4464,20190417,96.0,109536
14944,4460,20190417,96.0,109536
14944,24040,20190417,192.0,140896
14944,2172,20190417,480.0,44576
14944,2176,20190417,96.0,234752
14944,5316,20190417,192.0,80416
14944,5324,20190417,192.0,89376
14944,3628,20190417,384.0,114016
14944,3632,20190417,384.0,89376
14944,3584,20190417,96.0,170.24
14944,3588,20190417,96.0,128.8
14944,3592,20190417,96.0,128.8
14944,2412,20190417,384.0,84.0
14944,2352,20190417,16.0,1704.64
14944,8368,20190417,32.0,342.72
13376,2348,20190417,192.0,92.96
13376,2380,20190417,192.0,66976
13376,2196,20190417,128.0,99.68
13376,2124,20190417,192.0,33376
13376,2172,20190417,480.0,44576
13376,23964,20190417,192.0,31136
13376,11568,20190417,192.0,84896
13376,3624,20190417,384.0,44576
13376,23132,20190417,96.0,107296
13376,17940,20190417,192.0,25.76
